Timestamp,T_Supply,T_Return,SP_Return,T_Saturation,T_Outdoor,RH_Supply,RH_Return,RH_Outdoor,Energy,Power
2019-12-08 07:30:00+01:00,15.88,16.059999,22.5,16.08,7.8,49.209999,40.719997,81,0,0
2019-12-08 07:45:00+01:00,15.87,16.059999,22.5,16.08,7.8,49.219997,40.649998,81,0,0
2019-12-08 08:00:00+01:00,15.855,16.039999,22.5,16.08,7.8,49.149998,40.610001,81,0,0
2019-12-08 08:15:00+01:00,15.835,16.01,22.5,16.039999,7.8,49.149998,40.610001,81,0,0
2019-12-08 08:30:00+01:00,15.815,16.02,22.5,16.039999,8.8,49.149998,40.559998,81,0,0
2019-12-08 08:45:00+01:00,15.82,16,22.5,16.02,8.8,49.110001,40.559998,81,0,0
2019-12-08 09:00:00+01:00,15.809999,15.99,22.5,16.02,8.8,49.16,40.559998,84,0,0
2019-12-08 09:15:00+01:00,15.785,15.969999,22.5,16,7.8,49.16,40.559998,87,0,0
2019-12-08 09:30:00+01:00,15.78,15.969999,22.5,16,7.8,49.129997,40.52,84,0,0
2019-12-08 09:45:00+01:00,15.77,15.95,22.5,15.98,7.8,49.129997,40.48,81,0,0
2019-12-08 10:00:00+01:00,15.77,15.95,22.5,15.98,7.8,49.129997,40.459999,81,0,0
2019-12-08 10:15:00+01:00,15.75,15.945,22.5,15.96,7.8,49.16,40.459999,81,0,0
2019-12-08 10:30:00+01:00,15.75,15.92,22.5,15.94,7.8,49.16,40.459999,78.5,0,0
2019-12-08 10:45:00+01:00,15.77,15.92,22.5,15.92,7.8,49.16,40.43,76,0,0
2019-12-08 11:00:00+01:00,15.775,15.94,22.5,15.92,8.8,49.200001,40.399998,76,0,0
2019-12-08 11:15:00+01:00,15.799999,15.94,22.5,15.92,8.8,49.23,40.439999,76,0,0
2019-12-08 11:30:00+01:00,15.815,15.945,22.5,15.92,8.8,49.309998,40.439999,76,0,0
2019-12-08 11:45:00+01:00,15.825,15.95,22.5,15.92,9.8,49.309998,40.459999,76,0,0
2019-12-08 12:00:00+01:00,15.86,15.95,22.5,15.92,10.8,49.34,40.489998,73.5,0,0
2019-12-08 12:15:00+01:00,15.889999,15.95,22.5,15.92,10.8,49.439999,40.52,71,0,0
2019-12-08 12:30:00+01:00,15.94,15.985,22.5,15.94,12.8,49.41,40.52,73.5,0,0
2019-12-08 12:45:00+01:00,15.96,15.995,22.5,15.94,12.8,49.469997,40.559998,76,0,0
2019-12-08 13:00:00+01:00,15.98,16.01,22.5,15.96,12.8,49.539997,40.59,73.5,0,0
2019-12-08 13:15:00+01:00,16.01,16.039999,22.5,15.98,12.8,49.629997,40.610001,71,0,0
2019-12-08 13:30:00+01:00,16.029999,16.059999,22.5,15.98,13.8,49.719997,40.639999,68.5,0,0
2019-12-08 13:45:00+01:00,16.07,16.1,22.5,16,13.8,49.789997,40.719997,66,0,0
2019-12-08 14:00:00+01:00,16.1,16.119999,22.5,16,13.8,49.789997,40.799999,66,0,0
2019-12-08 14:15:00+01:00,16.139999,16.145,22.5,16.02,13.8,49.809998,40.849998,66,0,0
2019-12-08 14:30:00+01:00,16.16,16.17,22.5,16.039999,14.8,49.889999,40.879997,64,0,0
2019-12-08 14:45:00+01:00,16.16,16.199999,22.5,16.039999,14.8,49.98,40.959999,62,0,0
2019-12-08 15:00:00+01:00,16.16,16.215,22.5,16.059999,15.8,50.029999,40.989998,64,0,0
2019-12-08 15:15:00+01:00,16.17,16.25,22.5,16.08,15.8,50.149998,41.02,66,0,0
2019-12-08 15:30:00+01:00,16.190001,16.25,22.5,16.1,15.8,50.18,41.16,68.5,0,0
2019-12-08 15:45:00+01:00,16.199999,16.275,22.5,16.119999,14.8,50.259998,41.219997,71,0,0
2019-12-08 16:00:00+01:00,16.190001,16.289999,22.5,16.119999,14.8,50.32,41.290001,71,0,0
2019-12-08 16:15:00+01:00,16.17,16.279999,22.5,16.139999,14.8,50.489998,41.41,71,0,0
2019-12-08 16:30:00+01:00,16.17,16.279999,22.5,16.139999,13.8,50.579998,41.549999,73.5,0,0
2019-12-08 16:45:00+01:00,16.17,16.26,22.5,16.16,13.8,50.669998,41.739998,76,0,0
2019-12-08 17:00:00+01:00,16.16,16.26,22.5,16.16,13.8,50.719997,41.84,76,0,0
2019-12-08 17:15:00+01:00,16.15,16.25,22.5,16.16,12.8,50.799999,41.939999,76,0,0
2019-12-08 17:30:00+01:00,16.119999,16.225,22.5,16.16,12.8,50.869999,42.040001,76,0,0
2019-12-08 17:45:00+01:00,16.094999,16.215,22.5,16.16,11.8,50.989998,42.139999,76,0,0
2019-12-08 18:00:00+01:00,16.07,16.199999,22.5,16.16,11.8,51.099998,42.239998,76,0,0
2019-12-08 18:15:00+01:00,16.039999,16.184999,22.5,16.139999,11.8,51.16,42.299999,76,0,0
2019-12-08 18:30:00+01:00,16.029999,16.17,22.5,16.139999,11.8,51.199997,42.369999,76,0,0
2019-12-08 18:45:00+01:00,16.01,16.17,22.5,16.139999,11.8,51.259998,42.399998,76,0,0
2019-12-08 19:00:00+01:00,15.985,16.164999,22.5,16.139999,11.8,51.309998,42.43,76,0,0
2019-12-08 19:15:00+01:00,15.969999,16.154999,22.5,16.119999,10.8,51.360001,42.5,76,0,0
2019-12-08 19:30:00+01:00,15.95,16.145,22.5,16.119999,10.8,51.43,42.559998,78.5,0,0
2019-12-08 19:45:00+01:00,15.94,16.119999,22.5,16.119999,10.8,51.459999,42.629997,81,0,0
2019-12-08 20:00:00+01:00,15.92,16.109999,22.5,16.1,10.8,51.48,42.669998,81,0,0
2019-12-08 20:15:00+01:00,15.9,16.1,22.5,16.08,10.8,51.509998,42.669998,81,0,0
2019-12-08 20:30:00+01:00,15.889999,16.07,22.5,16.08,11.8,51.539997,42.700001,81,0,0
2019-12-08 20:45:00+01:00,15.87,16.059999,22.5,16.08,11.8,51.539997,42.739998,81,0,0
2019-12-08 21:00:00+01:00,15.86,16.049999,22.5,16.059999,11.8,51.579998,42.77,81,0,0
2019-12-08 21:15:00+01:00,15.815,16.029999,22.5,16.059999,11.8,51.629997,42.84,81,0,0
2019-12-08 21:30:00+01:00,15.809999,16,22.5,16.039999,11.8,51.669998,42.91,84,0,0
2019-12-08 21:45:00+01:00,15.799999,15.995,22.5,16.02,10.8,51.669998,42.91,87,0,0
2019-12-08 22:00:00+01:00,15.799999,15.99,22.5,16.02,10.8,51.699997,42.939999,87,0,0
2019-12-08 22:15:00+01:00,15.785,15.98,22.5,15.98,10.8,51.699997,42.939999,87,0,0
2019-12-08 22:30:00+01:00,15.77,15.96,22.5,16,10.8,51.739998,43,87,0,0
2019-12-08 22:45:00+01:00,15.724999,15.95,22.5,15.98,10.8,51.779999,42.98,87,0,0
2019-12-08 23:00:00+01:00,15.719999,15.92,22.5,15.98,10.8,51.84,43.009998,84,0,0
2019-12-08 23:15:00+01:00,15.7,15.91,22.5,15.96,10.8,51.869999,43.079998,81,0,0
2019-12-08 23:30:00+01:00,15.679999,15.9,22.5,15.94,10.8,51.889999,43.139999,87,0,0
2019-12-08 23:45:00+01:00,15.655,15.87,22.5,15.92,10.8,51.939999,43.149998,93,0,0
2019-12-09 00:00:00+01:00,15.655,15.87,22.5,15.9,10.8,52,43.18,90,0,0
2019-12-09 00:15:00+01:00,15.655,15.86,22.5,15.92,10.8,52.009998,43.209999,87,0,0
2019-12-09 00:30:00+01:00,15.65,15.849999,22.5,15.88,10.8,52.07,43.27,87,0,0
2019-12-09 00:45:00+01:00,15.65,15.849999,22.5,15.88,10.8,52.059998,43.279999,87,0,0
2019-12-09 01:00:00+01:00,15.634999,15.839999,22.5,15.88,10.8,52.099998,43.309998,84,0,0
2019-12-09 01:15:00+01:00,15.625,15.83,22.5,15.88,10.8,52.119999,43.34,81,0,0
2019-12-09 01:30:00+01:00,15.615,15.825,22.5,15.86,10.8,52.149998,43.379997,87,0,0
2019-12-09 01:45:00+01:00,15.615,15.82,22.5,15.839999,10.8,52.189999,43.41,93,0,0
2019-12-09 02:00:00+01:00,15.599999,15.799999,22.5,15.839999,10.8,52.209999,43.48,93,0,0
2019-12-09 02:15:00+01:00,15.575,15.799999,22.5,15.82,10.8,52.27,43.5,93,0,0
2019-12-09 02:30:00+01:00,15.565,15.764999,22.5,15.82,10.8,52.329998,43.529999,93,0,0
2019-12-09 02:45:00+01:00,15.545,15.759999,22.5,15.82,10.8,52.389999,43.610001,93,0,0
2019-12-09 03:00:00+01:00,15.535,15.745,22.5,15.799999,10.8,52.419998,43.59,90,0,0
2019-12-09 03:15:00+01:00,15.525,15.719999,22.5,15.759999,10.8,52.449997,43.66,87,0,0
2019-12-09 03:30:00+01:00,15.495,15.7,22.5,15.78,10.8,52.52,43.709999,87,0,0
2019-12-09 03:45:00+01:00,15.485,15.695,22.5,15.759999,10.8,52.619999,43.790001,87,0,0
2019-12-09 04:00:00+01:00,15.485,15.69,22.5,15.74,10.8,52.649998,43.790001,87,0,0
2019-12-09 04:15:00+01:00,17.619999,19.09,22.5,16,10.8,49.099998,36.719997,87,10,4.98
2019-12-09 04:30:00+01:00,17.82,18.885,22.5,16.1,10.8,48.23,37.139999,90,12,4.944
2019-12-09 04:45:00+01:00,17.879999,18.834999,22.5,16.08,10.8,48.099998,37.139999,93,13,4.932
2019-12-09 05:00:00+01:00,17.904999,18.814999,22.5,16.119999,10.8,48.009998,37.209999,93,12,4.944
2019-12-09 05:15:00+01:00,18.049999,18.814999,22.5,16.219999,10.8,47.68,37.169998,93,12,4.944
2019-12-09 05:30:00+01:00,18.35,18.814999,22.5,16.359999,10.8,47.27,37.169998,93,13,4.944
2019-12-09 05:45:00+01:00,18.34,18.834999,22.5,16.299999,10.8,47.389999,37.169998,93,12,4.86
2019-12-09 06:00:00+01:00,18.219999,18.83,22.5,16.24,10.8,47.869999,37.23,93,12,4.944
2019-12-09 06:15:00+01:00,20.355,18.869999,22.5,17.76,10.8,44.25,37.239998,93,13,5.016
2019-12-09 06:30:00+01:00,21.01,19.035,22.5,18.219999,10.8,43.360001,37.059998,93,12,4.92
2019-12-09 06:45:00+01:00,22.769999,19.234999,22.5,18.92,10.8,41.059998,36.84,93,12,4.764
2019-12-09 07:00:00+01:00,22.84,19.4,22.5,18.119999,9.8,41.099998,36.639999,93,12,4.884
2019-12-09 07:15:00+01:00,22.644999,19.764999,22.5,17.66,9.8,41.09,36.209999,93,13,4.92
2019-12-09 07:30:00+01:00,23.144999,20.355,22.5,17.779999,9.8,40.649998,35.360001,93,12,4.908
2019-12-09 07:45:00+01:00,23.564999,20.504999,22.5,17.84,8.8,40.189999,35.149998,93,12,4.956
2019-12-09 08:00:00+01:00,23.809999,20.475,22.5,17.4,8.8,40.059998,35.25,90,14,4.932
2019-12-09 08:15:00+01:00,23.965,20.359999,22.5,17.199999,8.8,39.849998,35.450001,87,12,4.872
2019-12-09 08:30:00+01:00,24.389999,20.305,22.5,17.48,9.8,39.360001,35.630001,90,12,4.86
2019-12-09 08:45:00+01:00,24.514999,20.295,22.5,17.18,9.8,39.09,35.619999,93,12,4.92
2019-12-09 09:00:00+01:00,24.785,20.305,22.5,17.279999,9.8,38.91,35.630001,90,12,4.908
2019-12-09 09:15:00+01:00,24.834999,20.369999,22.5,17.359999,9.8,38.700001,35.66,87,12,4.92
2019-12-09 09:30:00+01:00,24.734999,20.555,22.5,17.379999,9.8,38.73,35.52,87,13,4.92
2019-12-09 09:45:00+01:00,24.664999,20.645,22.5,17.26,9.8,38.66,35.34,87,12,4.896
2019-12-09 10:00:00+01:00,24.584999,20.844999,22.5,17.24,9.8,38.879997,35.119999,84,12,4.896
2019-12-09 10:15:00+01:00,24.664999,20.939999,22.5,17.42,9.8,38.66,34.889999,81,12,4.896
2019-12-09 10:30:00+01:00,24.545,21.094999,22.5,17.379999,9.8,38.75,34.880001,81,12,4.968
2019-12-09 10:45:00+01:00,24.545,21.115,22.5,17.359999,10.8,38.790001,34.880001,81,13,4.824
2019-12-09 11:00:00+01:00,24.664999,21.209999,22.5,17.559999,9.6,38.869999,34.759998,78.5,12,4.932
2019-12-09 11:15:00+01:00,24.914999,21.27,22.5,17.68,10.6,38.309998,34.630001,76,12,4.968
2019-12-09 11:30:00+01:00,24.775,21.344999,22.5,17.879999,11.6,38.689999,34.52,73.5,12,4.944
2019-12-09 11:45:00+01:00,24.775,21.459999,22.5,17.799999,12.6,38.73,34.389999,71,13,4.968
2019-12-09 12:00:00+01:00,24.805,21.529999,22.5,17.42,12.6,38.790001,34.459999,68.5,12,4.944
2019-12-09 12:15:00+01:00,24.975,21.6,22.5,17.940001,13.6,38.779999,34.459999,66,12,4.968
2019-12-09 12:30:00+01:00,24.924999,21.68,22.5,18.16,13.6,38.959999,34.419998,68.5,13,4.848
2019-12-09 12:45:00+01:00,24.664999,21.779999,22.5,17.74,14.6,39.439999,34.459999,71,12,4.944
2019-12-09 13:00:00+01:00,24.834999,21.82,22.5,17.859999,15.6,39.32,34.529999,71,12,4.944
2019-12-09 13:15:00+01:00,24.924999,21.91,22.5,18.1,14.6,39.219997,34.509998,71,12,4.836
2019-12-09 13:30:00+01:00,25.195,22,22.5,18.08,15.6,39,34.439999,66.5,14,4.932
2019-12-09 13:45:00+01:00,25.135,22.055,22.5,18.199999,15.6,39.129997,34.299999,62,12,4.944
2019-12-09 14:00:00+01:00,24.939999,22.055,22.5,18.1,15.6,39.41,34.299999,62,13,5.04
2019-12-09 14:15:00+01:00,24.775,22.014999,22.5,17.440001,15.6,40.029999,34.459999,62,12,4.932
2019-12-09 14:30:00+01:00,24.684999,21.955,22.5,17.66,15.6,40.18,34.849998,62,12,5.016
2019-12-09 14:45:00+01:00,24.494999,22.004999,22.5,16.959999,15.6,40.75,34.93,62,13,4.968
2019-12-09 15:00:00+01:00,24.449999,22.059999,22.5,16.799999,15.6,40.709999,34.959999,64.5,12,4.968
2019-12-09 15:15:00+01:00,24.434999,22.055,22.5,16.879999,15.6,40.700001,35.130001,67,12,4.944
2019-12-09 15:30:00+01:00,24.615,22.035,22.5,17.279999,15.6,40.98,35.23,69,13,4.98
2019-12-09 15:45:00+01:00,24.459999,22.014999,22.5,16.9,15.6,41.469997,35.43,71,12,4.956
2019-12-09 16:00:00+01:00,24.644999,22.014999,22.5,17.76,16.6,40.469997,35.43,73.5,13,5.004
2019-12-09 16:15:00+01:00,24.684999,22.01,22.5,17.959999,16.6,37.469997,34.66,76,12,4.992
2019-12-09 16:30:00+01:00,25.004999,22.014999,22.5,18.32,15.6,33.459999,32.610001,81.5,12,4.992
2019-12-09 16:45:00+01:00,24.869999,22.014999,22.5,18.199999,15.6,33.049999,31.049999,87,14,5.028
2019-12-09 17:00:00+01:00,24.564999,22.014999,22.5,17.859999,14.6,33.219997,30.189999,87,12,5.004
2019-12-09 17:15:00+01:00,24.664999,22.014999,22.5,17.359999,13.6,35.09,30.349998,87,13,4.968
2019-12-09 17:30:00+01:00,23.98,22.014999,22.5,17.199999,13.6,39.309998,30.91,90,12,5.004
2019-12-09 17:45:00+01:00,24.555,21.994999,22.5,17.52,12.6,37.950001,31.639999,93,12,4.968
2019-12-09 18:00:00+01:00,24.379999,21.949999,22.5,16.779999,12.6,40.389999,32.669998,90,13,5.004
2019-12-09 18:15:00+01:00,24.17,21.934999,22.5,17.52,11.6,41.639999,33.809998,87,12,4.992
2019-12-09 18:30:00+01:00,23.67,21.91,22.5,16.9,10.6,42.889999,34.799999,90,13,4.896
2019-12-09 18:45:00+01:00,23.785,21.91,22.5,17.440001,10.6,42.649998,35.309998,93,12,4.98
2019-12-09 19:00:00+01:00,23.67,21.955,22.5,17.359999,10.6,42.969997,35.709999,90,12,4.956
2019-12-09 19:15:00+01:00,23.809999,21.945,22.5,17.24,10.6,43.360001,36.139999,87,12,4.98
2019-12-09 19:30:00+01:00,24.164999,21.934999,22.5,17.18,10.6,42.889999,36.369999,93.5,13,4.908
2019-12-09 19:45:00+01:00,24.314999,22.014999,22.5,17.42,10.6,42.759998,36.389999,100,12,4.908
2019-12-09 20:00:00+01:00,24.33,22.014999,22.5,17.619999,10.6,42.529999,36.450001,96.5,12,4.956
2019-12-09 20:15:00+01:00,21.5,20.445,22.5,19.02,10.6,46.27,39.23,93,2,0
2019-12-09 20:30:00+01:00,19.859999,19.49,22.5,19.279999,9.6,49.139999,41.09,93,0,0
2019-12-09 20:45:00+01:00,18.93,18.959999,22.5,19.359999,9.6,50.829998,42.059998,93,0,0
2019-12-09 21:00:00+01:00,18.41,18.565001,22.5,19.34,9.6,51.639999,42.709999,93,0,0
2019-12-09 21:15:00+01:00,18.105,18.285,22.5,19.299999,9.6,52.119999,43.239998,93,0,0
2019-12-09 21:30:00+01:00,17.940001,18.084999,22.5,19.26,10.6,52.449997,43.639999,93,0,0
2019-12-09 21:45:00+01:00,17.865,17.92,22.5,19.18,9.6,54.02,43.919998,93,0,0
2019-12-09 22:00:00+01:00,17.785,17.855,22.5,18.92,9.6,53.579998,44.049999,93,0,0
2019-12-09 22:15:00+01:00,17.74,17.83,22.5,18.66,10.6,53.119999,44.279999,93,0,0
2019-12-09 22:30:00+01:00,17.615,17.684999,22.5,18.58,9.6,53.16,44.700001,93,0,0
2019-12-09 22:45:00+01:00,17.434999,17.59,22.5,18.48,9.6,53.32,44.669998,93,0,0
2019-12-09 23:00:00+01:00,17.305,17.51,22.5,18.379999,8.6,53.32,44.739998,87,0,0
2019-12-09 23:15:00+01:00,17.195,17.440001,22.5,18.24,9.6,53.379997,44.689999,81,0,0
2019-12-09 23:30:00+01:00,17.119999,17.385,22.5,18.119999,8.6,53.360001,44.719997,84,0,0
2019-12-09 23:45:00+01:00,17.055,17.285,22.5,18,8.6,53.360001,44.73,87,0,0
2019-12-10 00:00:00+01:00,17,17.225,22.5,17.92,9.6,53.32,44.739998,81,0,0
2019-12-10 00:15:00+01:00,16.93,17.174999,22.5,17.82,8.6,53.419998,44.77,75,0,0
2019-12-10 00:30:00+01:00,16.9,17.135,22.5,17.74,7.6,53.449997,44.799999,70,0,0
2019-12-10 00:45:00+01:00,16.859999,17.084999,22.5,17.66,8.6,53.509998,44.789997,65,0,0
2019-12-10 01:00:00+01:00,16.834999,17.055,22.5,17.58,8.6,53.449997,44.789997,79,0,0
2019-12-10 01:15:00+01:00,16.809999,17.014999,22.5,17.5,7.6,53.48,44.889999,93,0,0
2019-12-10 01:30:00+01:00,16.779999,16.984999,22.5,17.459999,7.6,53.449997,44.879997,90,0,0
2019-12-10 01:45:00+01:00,16.76,16.949999,22.5,17.379999,8.6,53.489998,44.899998,87,0,0
2019-12-10 02:00:00+01:00,16.75,16.924999,22.5,17.32,8.6,53.449997,44.899998,87,0,0
2019-12-10 02:15:00+01:00,16.744999,16.895,22.5,17.26,9.6,53.399998,44.919998,87,0,0
2019-12-10 02:30:00+01:00,16.795,16.875,22.5,17.219999,10.6,53.23,44.860001,78.5,0,0
2019-12-10 02:45:00+01:00,16.844999,16.885,22.5,17.16,10.6,53.099998,44.789997,70,0,0
2019-12-10 03:00:00+01:00,16.889999,16.904999,22.5,17.139999,10.6,52.969997,44.73,70,0,0
2019-12-10 03:15:00+01:00,16.93,16.924999,22.5,17.1,10.6,52.779999,44.759998,70,0,0
2019-12-10 03:30:00+01:00,16.959999,16.924999,22.5,17.119999,9.6,52.59,44.860001,67.5,0,0
2019-12-10 03:45:00+01:00,16.9,16.904999,22.5,17.08,9.6,52.32,44.829998,65,0,0
2019-12-10 04:00:00+01:00,16.834999,16.879999,22.5,17.059999,8.6,52.029999,44.73,63,0,0
2019-12-10 04:15:00+01:00,16.76,16.844999,22.5,17.02,9.6,51.869999,44.599998,61,0,0
2019-12-10 04:30:00+01:00,16.705,16.805,22.5,17,9.6,51.73,44.469997,61,0,0
2019-12-10 04:45:00+01:00,16.67,16.775,22.5,16.959999,8.6,51.57,44.219997,61,0,0
2019-12-10 05:00:00+01:00,16.625,16.754999,22.5,16.92,8.6,51.459999,44.09,53.5,0,0
2019-12-10 05:15:00+01:00,16.619999,16.73,22.5,16.9,8.6,51.360001,43.889999,46,0,0
2019-12-10 05:30:00+01:00,16.6,16.705,22.5,16.879999,8.6,51.25,43.700001,49.5,0,0
2019-12-10 05:45:00+01:00,16.59,16.695,22.5,16.859999,8.6,51.16,43.57,53,0,0
2019-12-10 06:00:00+01:00,16.57,16.674999,22.5,16.799999,9.6,51.110001,43.439999,52.5,0,0
2019-12-10 06:15:00+01:00,21.145,19.969999,22.5,17.42,9.6,35.630001,34.02,52,9,5.052
2019-12-10 06:30:00+01:00,21.629999,19.994999,22.5,17.539999,9.6,34.549999,31.98,43,12,4.848
2019-12-10 06:45:00+01:00,21.68,20.039999,22.5,17.4,9.6,35.209999,30.939999,34,12,4.884
2019-12-10 07:00:00+01:00,22.705,20.074999,22.5,17.68,9.6,33.610001,29.559999,47,13,4.92
2019-12-10 07:15:00+01:00,23.295,20.189999,22.5,17.440001,9.6,34.149998,29.289999,60,12,4.884
2019-12-10 07:30:00+01:00,23.41,20.285,22.5,17.6,8.6,33.219997,28.83,54.5,12,4.908
2019-12-10 07:45:00+01:00,22.705,20.285,22.5,17.32,9.6,34.689999,28.91,49,12,4.848
2019-12-10 08:00:00+01:00,22.605,20.254999,22.5,17.18,8.6,35.399998,29.179998,54.5,12,4.908
2019-12-10 08:15:00+01:00,23.33166667,20.424999,22.5,17.440001,7.6,34.56666467,29.039999,60,14,4.848
2019-12-10 08:30:00+01:00,24.05833333,20.699999,22.5,17.359999,7.6,33.73333133,28.66,58,12,4.86
2019-12-10 08:45:00+01:00,24.785,20.764999,22.5,17.48,8.6,32.899998,28.389999,56,12,4.8
2019-12-10 09:00:00+01:00,24.955,20.795,22.5,17.6,8.6,32.709999,28.15,58.5,12,4.872
2019-12-10 09:15:00+01:00,25.004999,20.82,22.5,17.6,8.6,33.059998,28.26,61,12,4.812
2019-12-10 09:30:00+01:00,24.98,20.83,22.5,17.699999,9.6,32.59,28.16,59,12,4.884
2019-12-10 09:45:00+01:00,25.025,20.805,22.5,17.76,9.6,32.509998,28.189999,57,12,4.884
2019-12-10 10:00:00+01:00,24.584999,20.865,22.5,17.699999,10.6,33.43,28.599998,51.5,13,4.92
2019-12-10 10:15:00+01:00,24.664999,21.105,22.5,17.76,10.6,33.309998,28.549999,46,12,4.944
2019-12-10 10:30:00+01:00,24.805,21.174999,22.5,17.799999,10.6,34.25,28.949999,46.5,12,4.896
2019-12-10 10:45:00+01:00,24.279999,21.219999,22.5,17.879999,10.6,35.09,29.199999,47,12,4.896
2019-12-10 11:00:00+01:00,24.715,21.25,22.5,18.039999,11.6,34.669998,29.359999,42.5,13,4.836
2019-12-10 11:15:00+01:00,24.775,21.34,22.5,17.82,11.6,33.759998,29.16,38,12,4.956
2019-12-10 11:30:00+01:00,24.969999,21.51,22.5,18.1,13.6,34.32,28.83,34,12,4.896
2019-12-10 11:45:00+01:00,24.945,21.699999,22.5,18.119999,14.6,34.23,28.719999,30,12,4.944
2019-12-10 12:00:00+01:00,24.654999,22.115,22.5,17.24,14.6,33.509998,27.969999,30,13,4.92
2019-12-10 12:15:00+01:00,24.719999,22.18,22.5,17.799999,15.6,31.879999,27.689999,30,12,4.932
2019-12-10 12:30:00+01:00,24.514999,22.195,22.5,17.66,15.6,30.58,26.779999,32.5,12,4.92
2019-12-10 12:45:00+01:00,24.035,22.225,22.5,17.32,16.6,34.219997,26.709999,35,13,4.944
2019-12-10 13:00:00+01:00,24.314999,22.275,22.5,17.68,16.6,32.360001,26.199999,31.5,12,4.98
2019-12-10 13:15:00+01:00,24.615,22.375,22.5,17.98,15.6,30.439999,25.67,28,12,4.944
2019-12-10 13:30:00+01:00,24.834999,22.494999,22.5,18.16,15.6,30.219999,24.59,30.5,12,4.956
2019-12-10 13:45:00+01:00,24.16,22.564999,22.5,17.02,16.6,32.5,24.93,33,14,4.956
2019-12-10 14:00:00+01:00,24.439999,22.644999,22.5,17,16.6,32.329998,24.93,30.5,12,4.932
2019-12-10 14:15:00+01:00,24.769999,22.605,22.5,17.6,16.6,31.09,24.769999,28,12,4.944
2019-12-10 14:30:00+01:00,24.324999,22.594999,22.5,17.5,16.6,31.039999,24.539999,29,13,4.908
2019-12-10 14:45:00+01:00,24.234999,22.555,22.5,17.52,16.6,30.309999,24.209999,30,12,4.98
2019-12-10 15:00:00+01:00,24.564999,22.564999,22.5,17.940001,16.6,29.99,24.019999,32.5,12,4.992
2019-12-10 15:15:00+01:00,24.945,22.629999,22.5,18.379999,16.6,29.84,23.58,35,13,5.028
2019-12-10 15:30:00+01:00,24.744999,22.785,22.5,17.5,16.6,29.689999,23.08,36.5,12,4.992
2019-12-10 15:45:00+01:00,24.539999,22.844999,22.5,17.26,16.6,29.9,22.92,38,13,4.944
2019-12-10 16:00:00+01:00,24.494999,22.844999,22.5,17.84,16.6,30.269999,22.85,34,12,4.944
2019-12-10 16:15:00+01:00,24.275,22.775,22.5,17.66,16.6,30.34,23.039999,30,12,4.98
2019-12-10 16:30:00+01:00,24.139999,22.715,22.5,17.559999,15.6,30.349998,23.039999,30,12,4.968
2019-12-10 16:45:00+01:00,24.059999,22.629999,22.5,17.5,15.6,30.49,22.99,30,13,4.932
2019-12-10 17:00:00+01:00,24.324999,22.574999,22.5,17.119999,14.6,30.49,23.1,32,12,4.992
2019-12-10 17:15:00+01:00,24.439999,22.555,22.5,17.52,13.6,30.539999,23.219999,34,14,4.932
2019-12-10 17:30:00+01:00,24.299999,22.525,22.5,17.279999,12.6,31.279999,23.219999,38.5,12,4.728
2019-12-10 17:45:00+01:00,24.43,22.514999,22.5,16.959999,12.6,31.73,23.519999,43,12,4.956
2019-12-10 18:00:00+01:00,24.414999,22.465,22.5,17.1,12.6,31.789999,23.84,48,13,4.92
2019-12-10 18:15:00+01:00,24.279999,22.424999,22.5,16.879999,11.6,32.299999,24.09,53,12,4.92
2019-12-10 18:30:00+01:00,24.234999,22.424999,22.5,16.779999,11.6,32.719997,24.279999,51,12,4.98
2019-12-10 18:45:00+01:00,23.57,22.41,22.5,17.32,10.6,33.43,24.35,49,12,4.872
2019-12-10 19:00:00+01:00,23.529999,22.355,22.5,17.1,10.6,33.599998,24.629999,49,13,4.884
2019-12-10 19:15:00+01:00,23.619999,22.275,22.5,16.9,10.6,33.029999,24.74,49,12,4.908
2019-12-10 19:30:00+01:00,23.859999,22.15,22.5,17.039999,9.6,33.369999,25,52.5,12,4.872
2019-12-10 19:45:00+01:00,23.74,22.08,22.5,17.039999,9.6,33.98,25.35,56,13,4.956
2019-12-10 20:00:00+01:00,23.75,22.014999,22.5,17.539999,9.6,34.369999,25.59,60.5,12,5.016
2019-12-10 20:15:00+01:00,21.5,20.584999,22.5,19.539999,9.6,36.75,27.469999,65,0,0
2019-12-10 20:30:00+01:00,19.965,19.6,22.5,19.699999,9.6,38.399998,29.09,62.5,0,0
2019-12-10 20:45:00+01:00,19.225,19.084999,22.5,19.859999,9.6,39.349998,30.029999,60,0,0
2019-12-10 21:00:00+01:00,18.84,18.734999,22.5,19.9,8.6,40.049999,30.609999,58,0,0
2019-12-10 21:15:00+01:00,18.609999,18.545,22.5,19.74,8.6,40.529999,31.099998,56,0,0
2019-12-10 21:30:00+01:00,18.440001,18.35,22.5,19.68,8.6,41.040001,31.469999,56,0,0
2019-12-10 21:45:00+01:00,18.254999,18.23,22.5,19.6,8.6,41.299999,31.859999,56,0,0
2019-12-10 22:00:00+01:00,18.09,18.129999,22.5,19.34,8.6,41.59,32.16,58,0,0
2019-12-10 22:15:00+01:00,17.879999,18,22.5,19.02,7.6,42.110001,32.380001,60,0,0
2019-12-10 22:30:00+01:00,17.725,17.91,22.5,18.859999,7.6,42.610001,32.649998,56,0,0
2019-12-10 22:45:00+01:00,17.59,17.84,22.5,18.74,7.6,42.939999,33.009998,52,0,0
